meaning,example,order,word,numbering
235_2,世界新纪录/奥林匹克新记录/韩国新记录,1,235,235_2_1
235_2,更新记录/打破记录,2,235,235_2_2
235_2,他在百米短跑中创下了9.9秒的记录。,3,235,235_2_3
235_2,他是最多本垒打的记录保持者。,4,235,235_2_4
236_1,详细的地图/详细的设计图/详细的计划,1,236,236_1_1
236_1,详细地描写/ 详细地描绘/详细地书写,2,236,236_1_2
236_1,完成详细的报告,3,236,236_1_3
236_1,详细说明事情的原委,4,236,236_1_4
236_1,我把这件事情详细告诉你。,5,236,236_1_5
236_2,〔具体内容另行通知。〕,1,236,236_2_1
237_1,进步政权/革新政权/革命政权/保守政权/守旧势力,1,237,237_1_1
237_1,政权交替/政权移交/政权创建/政权再创建,2,237,237_1_2
237_1,把握政权/争得政权/夺取政权/抢获政权/政权被夺取,3,237,237_1_3
237_1,通过政变夺取政权/通过选举掌握政权/通过民主的方式获得政权/通过革命获取政权,4,237,237_1_4
237_1,建立新的政权,5,237,237_1_5
237_1,新建立起来的政权是为人民服务的。,6,237,237_1_6
238_1,满山红叶的风景,1,238,238_1_1
238_1,像一幅水彩画似的风景,2,238,238_1_2
238_1,黄山的风景非常优美。,3,238,238_1_3
238_1,在旅途中看到了令人怀念的风景。,4,238,238_1_4
238_2,〔环视建筑内部景观〕,1,238,238_2_1
238_2,〔在教室里能看到操场上学生们锻炼的样子。〕,2,238,238_2_2
238_2,〔这部小说描写了那个年代知识分子的面貌。〕,3,238,238_2_3
239_1,口头报告/书面报告/最终报告/结果报告/阶段性报告/紧急报告/定期报告,1,239,239_1_1
239_1,对所发生的事件进行报告,2,239,239_1_2
239_1,报告活动内容,3,239,239_1_3
239_1,写报告/交报告,4,239,239_1_4
239_1,经理向董事会报告了公司今年的财务状况。,5,239,239_1_5
239_1,当地发来了新的报告。,6,239,239_1_6
239_1,报告内容充实/报告内容贫乏,7,239,239_1_7
239_1,调查委员会汇报了事件的真相。,8,239,239_1_8
239_2,学术演讲/学术报告,1,239,239_2_1
240_1,建筑设计/建筑工程,1,240,240_1_1
240_1,建住宅/建图书馆/建教堂,2,240,240_1_2
240_1,光华楼是复旦大学的标志性建筑。,3,240,240_1_3
240_1,立志要当建筑师,4,240,240_1_4
240_1,那个教堂是花了100年的时间才建筑好的。,5,240,240_1_5
241_1,判断能力/判断错误/判断标准,1,241,241_1_1
241_1,情况判断/事实判断/价值判断/主观的判断/初步的判断,2,241,241_1_2
241_1,做出判断/下判断,3,241,241_1_3
241_1,根据确切的 信息/依据 作出判断,4,241,241_1_4
241_1,判断力强/判断准确/失去判断力/判断迅速/判断迟缓,5,241,241_1_5
241_1,老板判断当下适合投资。,6,241,241_1_6
241_1,考虑到事情的来龙去脉，大家认为他的决定是正确的。,7,241,241_1_7
241_1, 很难判断哪边说的是对的。,8,241,241_1_8
241_2,〔占卜姓名/占卜运气〕,1,241,241_2_1
242_1,反对意见/反对言论/反对投票,1,242,242_1_1
242_1,我反对他的观点。,2,242,242_1_2
242_1,反对这个法案。,3,242,242_1_3
242_1,赞成和反对人数相同。,4,242,242_1_4
242_1,不管别人如何反对，他都坚持己见。,5,242,242_1_5
242_1,两个人不顾父母的反对，结婚了。,6,242,242_1_6
242_2,〔相反方向/另一边/反义词〕,1,242,242_2_1
242_2,〔逆时针方向〕,2,242,242_2_2
242_2,〔互相向相反的方向走去。〕,3,242,242_2_3
242_2,〔鞋穿反了。〕,4,242,242_2_4
242_2,〔向着和车站相反的方向走去。〕,5,242,242_2_5
242_2,〔风向完全改变了。〕,6,242,242_2_6
242_2,〔伸出另一只脚。〕➜ 相反중국어에서는 이 경우 '相反'을 흔히 사용함.,7,242,242_2_7
243_1,日常业务/特殊业务,1,243,243_1_1
243_1,业务能力/业务命令/业务日志/业务成绩,2,243,243_1_2
243_1,业务过重,3,243,243_1_3
243_1,被繁重的业务缠身。,4,243,243_1_4
243_1,业务上的失误,5,243,243_1_5
243_1,负责会计业务/统计业务/销售业务/广告业务/人事管理业务/库存管理业务,6,243,243_1_6
243_1,适应新负责的业务,7,243,243_1_7
243_1,迅速/熟练地 处理业务,8,243,243_1_8
243_1,要处理的业务堆积如山。,9,243,243_1_9
244_1,自我介绍/自我主张,1,244,244_1_1
244_1,为了人类，牺牲自己。,2,244,244_1_2
244_1,改造自己,3,244,244_1_3
244_1,他觉得自己错了。,4,244,244_1_4
244_1,生自己的气,5,244,244_1_5
244_1,承认自己的错误,6,244,244_1_6
244_2,瓶子不会自己倒下来的。,1,244,244_2_1
245_1,少女时代,1,245,245_1_1
245_1,少女的感性/少女的趣向,2,245,245_1_2
245_1,可爱的少女,3,245,245_1_3
245_1,当年那个可爱的少女，不觉间已经变成了窈窕淑女。,4,245,245_1_4
245_1,那段时间她也曾像其他同龄的少女一样，做过一些美丽的梦。,5,245,245_1_5
246_1,知识分子/知识阶层/知识仓库,1,246,246_1_1
246_1,科学知识/人文知识/历史知识,2,246,246_1_2
246_1,在很多领域都具有丰富的知识,3,246,246_1_3
246_1,知识渊博/知识广阔/知识丰富,4,246,246_1_4
246_1,炫耀知识/应用知识,5,246,246_1_5
247_1,土地制度/土地调查/土地价格,1,247,247_1_1
247_1,肥沃的土地/贫瘠的土地/平坦的土地展现在眼前。,2,247,247_1_2
247_1,填地/开垦土地/耕作土地/分割土地/割让土地/征用土地,3,247,247_1_3
247_1,世界上还有人类未曾踏足的土地。,4,247,247_1_4
247_2,〔那个地方的习俗〕,1,247,247_2_1
247_2,〔那个地方的人〕,2,247,247_2_2
247_2,〔按照那个地方的习俗生活。〕,3,247,247_2_3
247_2,〔在第一次去的地方迷了路。〕,4,247,247_2_4
248_1,保护自然/保护文物,1,248,248_1_1
248_1,保护迷路的孩子。,2,248,248_1_2
248_1,军队的职责是保护国家的安全。,3,248,248_1_3
248_1,呼吁保护野生动物。,4,248,248_1_4
248_1,保护者(监护人),5,248,248_1_5
248_1,保护社会的弱者,6,248,248_1_6
248_1,保护 文化/历史 古迹不受到损坏,7,248,248_1_7
249_1,医疗行为/医疗机关/医疗保险/医疗费用/医疗水平/医疗福利/医疗部队,1,249,249_1_1
249_1,享受先进的医疗服务。,2,249,249_1_2
249_1,医疗行业的制度法规有待完善。,3,249,249_1_3
249_1,将医疗用品送往受灾地区。,4,249,249_1_4
250_1,他当选是肯定的。,1,250,250_1_1
250_1,我有确凿的证据证明是他的错。,2,250,250_1_2
250_1,手里有确凿的证据。,3,250,250_1_3
250_1,不知是否确实。,4,250,250_1_4
250_1,她确实笑得很动人。,5,250,250_1_5
250_1,他确实来过。,6,250,250_1_6
251_1,电器设备/取暖设备/生产设备/安全设备,1,251,251_1_1
251_1,设备投资,2,251,251_1_2
251_1,投资巨额安装尖端设备,3,251,251_1_3
251_1,学校将不断增添新设备。,4,251,251_1_4
251_1,这家酒店设备装饰非常优雅。,5,251,251_1_5
252_1,基础工程,1,252,252_1_1
252_1,打下基础,2,252,252_1_2
252_1,基础坚固，建筑才会安全可靠。,3,252,252_1_3
252_1,这个地方地面不结实，所以更要打牢基础。,4,252,252_1_4
252_2,基础知识/基础课程/基础科目/基础体能/基础能力/基础调查/基础实力,1,252,252_2_1
252_2,打基础/奠定基础/夯实基础/建立基础,2,252,252_2_2
252_2,有逻辑的思考能力是所有学问的基础。,3,252,252_2_3
252_2,他的小说是以现实为基础写成的。,4,252,252_2_4
253_1,宇宙开发/宇宙工学/宇宙空间/宇宙万物/宇宙旅行/宇宙战争/宇宙物理学,1,253,253_1_1
253_1,宇宙飞船/宇宙论/宇宙观,2,253,253_1_2
253_1,在宇宙中看到的地球是蓝色的，非常美丽。,3,253,253_1_3
253_1,从整个宇宙来看，人类的存在是微不足道的。,4,253,253_1_4
254_1,高原地带/高原气候,1,254,254_1_1
254_1,辽阔的高原，一望无际。,2,254,254_1_2
254_1,这条江发源于高原。,3,254,254_1_3
255_1,政治制度/经济制度/社会制度/福利制度/身份制度/世袭制度/选拔制度/王位继承制度/社会保障制度/医保制度/社会主义制度/封建制度/奴隶制度/官僚制度/婚姻制度/教育制度,1,255,255_1_1
255_1,制定制度/实施制度/维持制度/完善制度/改革制度/取消制度/废除制度,2,255,255_1_2
255_1,制度很不错，但执行人员有问题。,3,255,255_1_3
256_1,这件衣服本来是红色的。,1,256,256_1_1
256_1,他身体本来很结实，可生了一场病后，变得很虚弱。,2,256,256_1_2
256_1,这里本来是有名的旅游景点。,3,256,256_1_3
256_1,他本来就是个认真、仔细的人。,4,256,256_1_4
256_2,按照原则，本来应该参加。,1,256,256_2_1
256_2,按照原则，本来应该上交正式文件。,2,256,256_2_2
256_2,本来就该这样办。,3,256,256_2_3
257_1,摆正姿势/调整姿势/端正姿势,1,257,257_1_1
257_1,学习的时候姿势不端正。,2,257,257_1_2
257_1,端正姿势，认真听,3,257,257_1_3
257_1,作出立正的姿势,4,257,257_1_4
257_2,〔精神面貌〕,1,257,257_2_1
257_2,〔学者的/学生的/公务员的/领导的 姿态〕,2,257,257_2_2
257_2,〔以灵活的态度对应〕,3,257,257_2_3
257_2,〔工作时要态度积极。〕,4,257,257_2_4
258_1,固定的家具,1,258,258_1_1
258_1,用钉子固定,2,258,258_1_2
258_1,护士用夹板固定住骨折的手臂。,3,258,258_1_3
258_2,固定职业/固定人员/固定资产/固定成员/固定收入,1,258,258_2_1
258_2,把产品规格固定下来,2,258,258_2_2
258_2,把聚会场所固定下来,3,258,258_2_3
259_1,政治团体/宗教团体/艺术团体/文艺团体,1,259,259_1_1
259_1,组成团体/建立团体/ 团体解体,2,259,259_1_2
259_1,加入团体/加盟团体,3,259,259_1_3
259_1,退出团体,4,259,259_1_4
259_2,团体旅客/团体观众/团体顾客/团体保险/团体行动,1,259,259_2_1
259_2,团体游客在20人以上，门票优惠。●類团队,2,259,259_2_2
260_1,加工食品/加工工厂,1,260,260_1_1
260_1,原料加工/宝石加工,2,260,260_1_2
260_1,把 苹果/桃 加工成 果酱/罐头。,3,260,260_1_3
260_1,加工在别的工厂进行。,4,260,260_1_4
260_2,初稿需要进一步加工。,1,260,260_2_1
261_1,金属工业/金属工艺/金属材料/金属制品,1,261,261_1_1
261_1,铁是用途很广泛的金属。,2,261,261_1_2
262_1,教授方法,1,262,262_1_1
262_1,教授学生物理/教授学生钢琴,2,262,262_1_2
262_1,他教授中文，很有自己的一套方法。,3,262,262_1_3
262_2,大学教授/专职教授/客座教授/访问教授/研究员/讲师,1,262,262_2_1
262_2,助理教授/副教授/教授,2,262,262_2_2
262_2,被聘用为教授/担任教授一职,3,262,262_2_3
262_2,放弃/辞去 教授职务,4,262,262_2_4
262_2,教授的责任是授课和研究。jiào shòu,5,262,262_2_5
263_1,空气污染/空气净化,1,263,263_1_1
263_1,干净的空气/新鲜的空气/污浊的空气/被污染了的空气,2,263,263_1_2
263_1,冬天的空气十分干燥。,3,263,263_1_3
263_1,给 车轮/轮胎 注入空气,4,263,263_1_4
263_1,给 车轮/轮胎 放气,5,263,263_1_5
263_2,整个会场充满了轻松的气氛。,1,263,263_2_1
263_2,边境地区笼罩着紧张的气氛。,2,263,263_2_2
263_2,不要人为地制造紧张空气。,3,263,263_2_3
264_1,外科手术/剖腹产手术/激光手术/腹腔镜手术/盲肠手术/整形外科手术,1,264,264_1_1
264_1,手术部位/手术后遗症,2,264,264_1_2
264_1,手术室/手术服,3,264,264_1_3
264_1,接受手术,4,264,264_1_4
264_1,病情严重，要住院做手术。,5,264,264_1_5
264_1,做手术切除了患处。,6,264,264_1_6
264_1,为了做手术进行麻醉,7,264,264_1_7
264_2,为了重建公司的辉煌，需要动大手术。,1,264,264_2_1
264_2,需要做手术把蔓延于社会的病患根除。,2,264,264_2_2
265_1,突然下起雨来了。,1,265,265_1_1
265_1,事情发生得很突然。,2,265,265_1_2
265_1,对他的突然来访感到吃惊。,3,265,265_1_3
265_1,事情发生得太突然，让人无话可说。,4,265,265_1_4
265_1,突然取消了访问日程（计划）。,5,265,265_1_5
265_1,突发事态开始蔓延。,6,265,265_1_6
266_1,社会主义思想/马克思主义思想/政治思想/革命思想/传统思想/左翼思想/右翼思想/中庸思想/稳健的思想/偏激思想/革命性思想/激进的思想/极端思想/封建思想,1,266,266_1_1
266_1,思想镇压/思想审查/思想斗争,2,266,266_1_2
266_1,追求思想的自由,3,266,266_1_3
266_1,他具有稳健的思想。,4,266,266_1_4
266_2,失败的感觉，驱走了其他一切的思想。,1,266,266_2_1
266_3,思想了半天，还是拿不定主意。,1,266,266_3_1
267_1,中枢神经/末梢神经/感觉神经/运动神经,1,267,267_1_1
267_1,神经细胞/神经治疗/神经病/神经系统/神经镇静剂,2,267,267_1_2
267_1,神经麻痹,3,267,267_1_3
267_1,刺激神经,4,267,267_1_4
267_2,费心思/绷紧神经/触动神经,1,267,267_2_1
267_2,神经迟钝/神经紧张/神经质/神经过敏,2,267,267_2_2
267_2,烦人/烦心,3,267,267_2_3
267_2,迟钝,4,267,267_2_4
267_3,犯神经/发神经,1,267,267_3_1
268_1,男子学校/男洗手间/男试衣间/男浴池/男子比赛/男朋友,1,268,268_1_1
268_1,三十岁左右的年轻男子,2,268,268_1_2
268_1,像个男人,3,268,268_1_3
269_1,文字的产生/人类的产生,1,269,269_1_1
269_1,事件发生三天后抓住了罪犯。,2,269,269_1_2
269_1,发生火灾/发生传染病/发生台风/发生海啸/发生寒害,3,269,269_1_3
269_1,老师把刚才发生的事情和最近观察到的问题告诉了我们。,4,269,269_1_4
269_1,这个地方发生了很大的变化。,5,269,269_1_5
270_1,土地面积/国土面积,1,270,270_1_1
270_1,求图形的面积,2,270,270_1_2
270_1,耕作面积,3,270,270_1_3
270_1,江苏占太湖流域面积的一半。,4,270,270_1_4
271_1,蒸汽发动机/电机,1,271,271_1_1
271_1,机关枪/机车,2,271,271_1_2
271_1,开动水车的机关，把河水引到田里。,3,271,271_1_3
271_2,行政机关/军事机关/司法机关/新闻机构/情报机构/鉴定机构,1,271,271_2_1
271_2,向各级机关发放报道材料,2,271,271_2_2
271_2,各机关的领导人在一起开会。,3,271,271_2_3
271_3,她不再和他谈心了，怕走了嘴，泄露了机关。,1,271,271_3_1
272_1,光合作用/化学作用,1,272,272_1_1
272_1,作用和反作用定律,2,272,272_1_2
272_1,这个药的副作用是犯困。,3,272,272_1_3
272_1,求作用在物体上的力,4,272,272_1_4
272_1,作家的作品可以反过来作用于时代。,5,272,272_1_5
272_1,酒对身体产生的作用非常复杂。,6,272,272_1_6
272_1,这件事给他带来了负面作用。,7,272,272_1_7
272_1,这件事是两家的好胜心所引起的结果。,8,272,272_1_8
273_1,最终失败了/以失败告终,1,273,273_1_1
273_1,生意失败/考试失败/恋爱失败/结婚失败/交易失败,2,273,273_1_2
273_1,失败是成功之母。,3,273,273_1_3
273_1,为小小的失败而灰心丧气,4,273,273_1_4
273_1,不害怕失败,5,273,273_1_5
274_1,考试成绩/营业成绩/销售成绩/工作成绩,1,274,274_1_1
274_1,获得好成绩/拿到优秀的成绩,2,274,274_1_2
274_1,成绩提高/成绩上升/成绩下降/成绩倒退,3,274,274_1_3
274_1,成绩单,4,274,274_1_4
275_1,主要客户/主要成分/主要城市/主要人物/主要成员/主要事项/主要设施/主要原因/主要目的/主要矛盾/主要事件,1,275,275_1_1
275_1,在这件事上，钱是主要问题。,2,275,275_1_2
275_2,这个装置主要起制动作用。,1,275,275_2_1
275_2,这件事主要由你来做。,2,275,275_2_2
275_2,主要由你负责。,3,275,275_2_3
276_1,发挥才能/发挥能力/发挥实力/发挥技能/发挥真实价值/发挥机智/发挥耐心/发挥创意/发挥爱国精神/发挥侠义精神,1,276,276_1_1
276_1,在这次的 比赛/考试 中充分地发挥了实力，所以令人满意。,2,276,276_1_2
276_1,这个机器在严寒酷暑的恶劣条件下能发挥真正的价值。,3,276,276_1_3
276_2,借题发挥,1,276,276_2_1
276_3,他的论文进一步发挥了老师的观点。,1,276,276_3_1
276_3,本文对他以前的观点有所发挥。,2,276,276_3_2
277_1,独立式房屋/独立哨所/独立仓库,1,277,277_1_1
277_1,建了一幢独立式的房屋。,2,277,277_1_2
277_1,她悄悄来到一所独立式房屋的附近。,3,277,277_1_3
277_2,独立运动/独立国家/独立政府/独立战争,1,277,277_2_1
277_2,宣布独立/主张独立,2,277,277_2_2
277_2,离开父母，独立生活。,3,277,277_2_3
277_2,小孩子也都有独立的人格。,4,277,277_2_4
277_2,独立的人生/独到的眼光/独到的见解/独到的想法,5,277,277_2_5
277_2,这个国家曾是别的国家的殖民地，独立后成为了自主国家。,6,277,277_2_6
277_3,这棵苍松独立于山巅。,1,277,277_3_1
278_1,表面平滑/表面凹凸不平/表面粗糙/表面柔软,1,278,278_1_1
278_1,表面平滑，有光泽。,2,278,278_1_2
278_1,打磨金属的表面。,3,278,278_1_3
278_1,桌子表面的油漆锃亮。,4,278,278_1_4
278_1,在表面涂打一层蜡/在表面涂上蜡,5,278,278_1_5
278_1,表面贴膜,6,278,278_1_6
278_2,他们两个表面上友好。,1,278,278_2_1
278_2,他表面上很镇静，内心却十分紧张。,2,278,278_2_2
278_2,派系斗争表面化。,3,278,278_2_3
279_1,〔有兴趣/非常有兴趣/没有兴趣/兴趣浓厚〕,1,279,279_1_1
279_1,〔失去兴趣〕,2,279,279_1_2
279_1,〔对~不感兴趣〕,3,279,279_1_3
279_1,〔对宇宙飞行有浓厚的兴趣〕,4,279,279_1_4
